customerid,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,spend_per_tenure,call_delay_ratio,usage_recent_score,spend_usage_ratio 
50563.0,51.0,Male,24.0,6.0,7.0,17.0,Standard,Monthly,717.0,28.0,1,29.875,0.3888888888888889,0.20689655172413793,102.42857142857143
50565.0,20.0,Female,33.0,30.0,1.0,26.0,Standard,Quarterly,479.0,30.0,1,14.515151515151516,0.037037037037037035,0.967741935483871,15.451612903225806
50566.0,47.0,Female,19.0,25.0,4.0,30.0,Basic,Annual,248.0,29.0,1,13.052631578947368,0.12903225806451613,0.8333333333333334,9.538461538461538
50567.0,21.0,Male,27.0,10.0,9.0,25.0,Standard,Monthly,832.0,3.0,1,30.814814814814813,0.34615384615384615,2.5,75.63636363636364
50568.0,28.0,Male,50.0,22.0,5.0,17.0,Standard,Annual,356.0,28.0,1,7.12,0.2777777777777778,0.7586206896551724,15.478260869565217
50569.0,47.0,Female,33.0,23.0,3.0,28.0,Basic,Monthly,141.0,7.0,1,4.2727272727272725,0.10344827586206896,2.875,5.875
50570.0,65.0,Male,29.0,28.0,9.0,19.0,Premium,Quarterly,980.0,27.0,1,33.793103448275865,0.45,1.0,33.793103448275865
50571.0,46.0,Male,26.0,20.0,10.0,23.0,Premium,Quarterly,183.0,12.0,1,7.038461538461538,0.4166666666666667,1.5384615384615385,8.714285714285714
50572.0,24.0,Female,29.0,5.0,7.0,24.0,Standard,Annual,141.0,11.0,1,4.862068965517241,0.28,0.4166666666666667,23.5
50575.0,32.0,Female,35.0,19.0,5.0,26.0,Premium,Annual,878.0,19.0,1,25.085714285714285,0.18518518518518517,0.95,43.9
50576.0,29.0,Female,26.0,20.0,6.0,26.0,Premium,Quarterly,506.0,18.0,1,19.46153846153846,0.2222222222222222,1.0526315789473684,24.095238095238095
50578.0,37.0,Female,3.0,17.0,3.0,30.0,Premium,Quarterly,152.0,24.0,1,50.666666666666664,0.0967741935483871,0.68,8.444444444444445
50579.0,56.0,Male,12.0,3.0,6.0,28.0,Basic,Monthly,286.0,7.0,1,23.833333333333332,0.20689655172413793,0.375,71.5
50580.0,41.0,Female,59.0,13.0,5.0,17.0,Standard,Quarterly,238.0,17.0,1,4.033898305084746,0.2777777777777778,0.7222222222222222,17.0
50581.0,61.0,Male,33.0,13.0,5.0,22.0,Basic,Annual,105.0,8.0,1,3.1818181818181817,0.21739130434782608,1.4444444444444444,7.5
50582.0,31.0,Female,52.0,23.0,7.0,17.0,Basic,Annual,623.0,6.0,1,11.98076923076923,0.3888888888888889,3.2857142857142856,25.958333333333332
50583.0,19.0,Female,36.0,17.0,8.0,29.0,Standard,Quarterly,241.0,15.0,1,6.694444444444445,0.26666666666666666,1.0625,13.38888888888889
50584.0,53.0,Female,37.0,26.0,5.0,23.0,Standard,Annual,514.0,15.0,1,13.891891891891891,0.20833333333333334,1.625,19.037037037037038
50585.0,65.0,Female,26.0,18.0,10.0,18.0,Basic,Monthly,922.0,30.0,1,35.46153846153846,0.5263157894736842,0.5806451612903226,48.526315789473685
50586.0,50.0,Male,40.0,12.0,9.0,26.0,Premium,Quarterly,592.0,16.0,1,14.8,0.3333333333333333,0.7058823529411765,45.53846153846154
50588.0,57.0,Female,30.0,11.0,5.0,22.0,Basic,Annual,215.0,19.0,1,7.166666666666667,0.21739130434782608,0.55,17.916666666666668
50589.0,39.0,Female,10.0,5.0,3.0,30.0,Standard,Quarterly,416.0,17.0,1,41.6,0.0967741935483871,0.2777777777777778,69.33333333333333
50590.0,22.0,Male,31.0,26.0,10.0,17.0,Basic,Annual,857.0,26.0,1,27.64516129032258,0.5555555555555556,0.9629629629629629,31.74074074074074
50591.0,56.0,Female,44.0,29.0,7.0,21.0,Basic,Quarterly,459.0,21.0,1,10.431818181818182,0.3181818181818182,1.3181818181818181,15.3
50592.0,46.0,Female,41.0,27.0,6.0,23.0,Premium,Annual,539.0,30.0,1,13.146341463414634,0.25,0.8709677419354839,19.25
50594.0,64.0,Female,49.0,4.0,7.0,16.0,Basic,Quarterly,269.0,18.0,1,5.489795918367347,0.4117647058823529,0.21052631578947367,53.8
50595.0,46.0,Female,34.0,15.0,10.0,22.0,Standard,Quarterly,514.0,9.0,1,15.117647058823529,0.43478260869565216,1.5,32.125
50596.0,51.0,Male,24.0,18.0,8.0,30.0,Basic,Quarterly,940.0,24.0,1,39.166666666666664,0.25806451612903225,0.72,49.473684210526315
50599.0,61.0,Male,9.0,4.0,9.0,12.0,Standard,Annual,488.0,21.0,1,54.22222222222222,0.6923076923076923,0.18181818181818182,97.6
50600.0,18.0,Male,35.0,21.0,10.0,29.0,Premium,Annual,548.0,12.0,1,15.657142857142857,0.3333333333333333,1.6153846153846154,24.90909090909091
50601.0,47.0,Female,59.0,2.0,6.0,7.0,Standard,Annual,174.0,18.0,1,2.9491525423728815,0.75,0.10526315789473684,58.0
50603.0,34.0,Female,53.0,7.0,3.0,23.0,Basic,Monthly,842.0,1.0,1,15.88679245283019,0.125,3.5,105.25
50604.0,60.0,Female,42.0,13.0,3.0,27.0,Standard,Monthly,522.0,22.0,1,12.428571428571429,0.10714285714285714,0.5652173913043478,37.285714285714285
50605.0,24.0,Female,27.0,28.0,3.0,22.0,Standard,Annual,164.0,22.0,1,6.074074074074074,0.13043478260869565,1.2173913043478262,5.655172413793103
50606.0,28.0,Male,55.0,10.0,9.0,25.0,Basic,Quarterly,391.0,24.0,1,7.109090909090909,0.34615384615384615,0.4,35.54545454545455
50607.0,30.0,Male,35.0,6.0,5.0,18.0,Premium,Quarterly,765.0,3.0,1,21.857142857142858,0.2631578947368421,1.5,109.28571428571429
50608.0,58.0,Female,48.0,28.0,6.0,16.0,Basic,Annual,151.0,27.0,1,3.1458333333333335,0.35294117647058826,1.0,5.206896551724138
50612.0,21.0,Male,43.0,14.0,8.0,21.0,Basic,Quarterly,166.0,15.0,1,3.86046511627907,0.36363636363636365,0.875,11.066666666666666
50613.0,24.0,Male,58.0,2.0,2.0,3.0,Basic,Annual,275.0,22.0,1,4.741379310344827,0.5,0.08695652173913043,91.66666666666667
50614.0,64.0,Female,23.0,19.0,0.0,30.0,Premium,Annual,429.0,26.0,1,18.652173913043477,0.0,0.7037037037037037,21.45
50615.0,56.0,Male,38.0,5.0,4.0,25.0,Standard,Annual,147.0,1.0,1,3.8684210526315788,0.15384615384615385,2.5,24.5
50616.0,57.0,Female,29.0,11.0,10.0,29.0,Premium,Monthly,284.0,18.0,1,9.793103448275861,0.3333333333333333,0.5789473684210527,23.666666666666668
50617.0,47.0,Male,41.0,15.0,7.0,25.0,Premium,Annual,282.0,23.0,1,6.878048780487805,0.2692307692307692,0.625,17.625
50618.0,56.0,Female,18.0,3.0,8.0,29.0,Standard,Quarterly,334.0,30.0,1,18.555555555555557,0.26666666666666666,0.0967741935483871,83.5
50619.0,62.0,Female,34.0,11.0,7.0,21.0,Basic,Annual,473.0,10.0,1,13.911764705882353,0.3181818181818182,1.0,39.416666666666664
50620.0,35.0,Male,24.0,15.0,9.0,19.0,Premium,Monthly,637.0,20.0,1,26.541666666666668,0.45,0.7142857142857143,39.8125
50621.0,36.0,Male,54.0,14.0,6.0,16.0,Standard,Annual,845.0,25.0,1,15.648148148148149,0.35294117647058826,0.5384615384615384,56.333333333333336
50623.0,52.0,Female,11.0,19.0,4.0,26.0,Standard,Quarterly,185.0,21.0,1,16.818181818181817,0.14814814814814814,0.8636363636363636,9.25
50624.0,59.0,Female,22.0,4.0,4.0,21.0,Standard,Annual,563.0,28.0,1,25.59090909090909,0.18181818181818182,0.13793103448275862,112.6
50625.0,44.0,Male,26.0,17.0,9.0,27.0,Premium,Monthly,481.0,25.0,1,18.5,0.32142857142857145,0.6538461538461539,26.72222222222222
50626.0,48.0,Female,43.0,29.0,6.0,20.0,Basic,Quarterly,651.0,16.0,1,15.13953488372093,0.2857142857142857,1.7058823529411764,21.7
50627.0,29.0,Male,53.0,13.0,7.0,21.0,Basic,Monthly,933.0,23.0,1,17.60377358490566,0.3181818181818182,0.5416666666666666,66.64285714285714
50628.0,40.0,Male,53.0,30.0,7.0,19.0,Basic,Monthly,801.0,11.0,1,15.11320754716981,0.35,2.5,25.838709677419356
50629.0,36.0,Female,52.0,4.0,1.0,30.0,Premium,Monthly,127.0,15.0,1,2.4423076923076925,0.03225806451612903,0.25,25.4
50630.0,60.0,Female,42.0,5.0,5.0,18.0,Standard,Monthly,373.0,30.0,1,8.880952380952381,0.2631578947368421,0.16129032258064516,62.166666666666664
50631.0,61.0,Female,36.0,18.0,7.0,23.0,Standard,Monthly,965.0,16.0,1,26.805555555555557,0.2916666666666667,1.0588235294117647,50.78947368421053
50633.0,64.0,Female,29.0,27.0,5.0,18.0,Basic,Annual,325.0,11.0,1,11.206896551724139,0.2631578947368421,2.25,11.607142857142858
50634.0,48.0,Female,20.0,10.0,2.0,25.0,Standard,Annual,409.0,12.0,1,20.45,0.07692307692307693,0.7692307692307693,37.18181818181818
50635.0,22.0,Female,20.0,13.0,3.0,26.0,Basic,Monthly,511.0,30.0,1,25.55,0.1111111111111111,0.41935483870967744,36.5
50636.0,35.0,Female,27.0,10.0,4.0,21.0,Premium,Annual,191.0,13.0,1,7.074074074074074,0.18181818181818182,0.7142857142857143,17.363636363636363
50637.0,45.0,Male,26.0,4.0,5.0,18.0,Standard,Monthly,534.0,18.0,1,20.53846153846154,0.2631578947368421,0.21052631578947367,106.8
50639.0,61.0,Female,54.0,24.0,9.0,29.0,Premium,Quarterly,1000.0,13.0,1,18.51851851851852,0.3,1.7142857142857142,40.0
50640.0,45.0,Female,43.0,14.0,10.0,28.0,Standard,Monthly,593.0,3.0,1,13.790697674418604,0.3448275862068966,3.5,39.53333333333333
50641.0,54.0,Male,57.0,10.0,6.0,24.0,Basic,Quarterly,570.0,19.0,1,10.0,0.24,0.5,51.81818181818182
50642.0,65.0,Male,32.0,25.0,5.0,16.0,Basic,Monthly,283.0,20.0,1,8.84375,0.29411764705882354,1.1904761904761905,10.884615384615385
50643.0,57.0,Female,38.0,17.0,0.0,26.0,Premium,Monthly,192.0,9.0,1,5.052631578947368,0.0,1.7,10.666666666666666
50644.0,63.0,Female,26.0,13.0,9.0,25.0,Premium,Quarterly,614.0,19.0,1,23.615384615384617,0.34615384615384615,0.65,43.857142857142854
50646.0,45.0,Female,37.0,16.0,10.0,29.0,Premium,Annual,613.0,17.0,1,16.56756756756757,0.3333333333333333,0.8888888888888888,36.05882352941177
50647.0,58.0,Male,11.0,1.0,4.0,16.0,Standard,Monthly,142.0,6.0,1,12.909090909090908,0.23529411764705882,0.14285714285714285,71.0
50648.0,39.0,Female,11.0,28.0,2.0,24.0,Standard,Quarterly,278.0,23.0,1,25.272727272727273,0.08,1.1666666666666667,9.586206896551724
50650.0,51.0,Female,50.0,19.0,6.0,29.0,Basic,Monthly,372.0,22.0,1,7.44,0.2,0.8260869565217391,18.6
50652.0,48.0,Male,59.0,12.0,9.0,24.0,Premium,Monthly,792.0,16.0,1,13.423728813559322,0.36,0.7058823529411765,60.92307692307692
50653.0,32.0,Female,55.0,18.0,3.0,26.0,Basic,Quarterly,128.0,22.0,1,2.327272727272727,0.1111111111111111,0.782608695652174,6.7368421052631575
50654.0,29.0,Female,36.0,30.0,5.0,20.0,Premium,Monthly,304.0,27.0,1,8.444444444444445,0.23809523809523808,1.0714285714285714,9.806451612903226
50655.0,29.0,Female,53.0,29.0,4.0,25.0,Premium,Annual,367.0,15.0,1,6.9245283018867925,0.15384615384615385,1.8125,12.233333333333333
50656.0,53.0,Female,44.0,8.0,9.0,23.0,Standard,Annual,795.0,9.0,1,18.068181818181817,0.375,0.8,88.33333333333333
50660.0,63.0,Female,31.0,27.0,0.0,25.0,Premium,Monthly,827.0,10.0,1,26.677419354838708,0.0,2.4545454545454546,29.535714285714285
50661.0,21.0,Male,53.0,19.0,7.0,21.0,Premium,Monthly,749.0,13.0,1,14.132075471698114,0.3181818181818182,1.3571428571428572,37.45
50662.0,59.0,Male,45.0,5.0,5.0,6.0,Basic,Annual,168.0,18.0,1,3.7333333333333334,0.7142857142857143,0.2631578947368421,28.0
50663.0,54.0,Male,28.0,10.0,9.0,30.0,Basic,Monthly,933.0,19.0,1,33.32142857142857,0.2903225806451613,0.5,84.81818181818181
50664.0,55.0,Female,29.0,19.0,3.0,25.0,Basic,Monthly,866.0,16.0,1,29.862068965517242,0.11538461538461539,1.1176470588235294,43.3
50666.0,32.0,Female,51.0,2.0,4.0,25.0,Premium,Annual,150.0,22.0,1,2.9411764705882355,0.15384615384615385,0.08695652173913043,50.0
50670.0,22.0,Female,56.0,10.0,1.0,22.0,Basic,Monthly,677.0,15.0,1,12.089285714285714,0.043478260869565216,0.625,61.54545454545455
50671.0,59.0,Female,59.0,26.0,2.0,30.0,Standard,Monthly,479.0,19.0,1,8.11864406779661,0.06451612903225806,1.3,17.74074074074074
50672.0,24.0,Female,28.0,21.0,2.0,28.0,Premium,Monthly,859.0,7.0,1,30.678571428571427,0.06896551724137931,2.625,39.04545454545455
50674.0,29.0,Male,56.0,30.0,9.0,29.0,Standard,Annual,480.0,21.0,1,8.571428571428571,0.3,1.3636363636363635,15.483870967741936
50676.0,39.0,Male,34.0,1.0,9.0,15.0,Basic,Annual,226.0,29.0,1,6.647058823529412,0.5625,0.03333333333333333,113.0
50677.0,52.0,Male,47.0,5.0,6.0,16.0,Standard,Quarterly,236.0,23.0,1,5.0212765957446805,0.35294117647058826,0.20833333333333334,39.333333333333336
50678.0,42.0,Male,53.0,23.0,5.0,21.0,Basic,Quarterly,445.0,30.0,1,8.39622641509434,0.22727272727272727,0.7419354838709677,18.541666666666668
50679.0,57.0,Female,16.0,11.0,1.0,26.0,Standard,Quarterly,204.0,23.0,1,12.75,0.037037037037037035,0.4583333333333333,17.0
50682.0,62.0,Female,57.0,9.0,9.0,19.0,Premium,Monthly,614.0,19.0,1,10.771929824561404,0.45,0.45,61.4
50683.0,62.0,Female,33.0,4.0,5.0,26.0,Standard,Annual,257.0,21.0,1,7.787878787878788,0.18518518518518517,0.18181818181818182,51.4
50686.0,36.0,Male,32.0,21.0,9.0,25.0,Premium,Annual,865.0,27.0,1,27.03125,0.34615384615384615,0.75,39.31818181818182
50687.0,51.0,Female,51.0,6.0,5.0,17.0,Basic,Annual,547.0,8.0,1,10.72549019607843,0.2777777777777778,0.6666666666666666,78.14285714285714
50688.0,44.0,Female,41.0,22.0,6.0,23.0,Standard,Quarterly,911.0,29.0,1,22.21951219512195,0.25,0.7333333333333333,39.608695652173914
50689.0,58.0,Female,37.0,12.0,6.0,30.0,Standard,Annual,221.0,7.0,1,5.972972972972973,0.1935483870967742,1.5,17.0
50690.0,34.0,Female,40.0,10.0,0.0,29.0,Standard,Monthly,816.0,22.0,1,20.4,0.0,0.43478260869565216,74.18181818181819
50691.0,64.0,Female,42.0,30.0,9.0,27.0,Premium,Annual,559.0,18.0,1,13.30952380952381,0.32142857142857145,1.5789473684210527,18.032258064516128
50692.0,22.0,Female,24.0,26.0,1.0,26.0,Premium,Quarterly,226.0,11.0,1,9.416666666666666,0.037037037037037035,2.1666666666666665,8.37037037037037
50693.0,28.0,Female,28.0,23.0,4.0,23.0,Basic,Monthly,291.0,10.0,1,10.392857142857142,0.16666666666666666,2.090909090909091,12.125
50695.0,32.0,Female,8.0,14.0,7.0,29.0,Basic,Quarterly,447.0,25.0,1,55.875,0.23333333333333334,0.5384615384615384,29.8
50696.0,58.0,Female,35.0,26.0,5.0,26.0,Premium,Quarterly,832.0,22.0,1,23.771428571428572,0.18518518518518517,1.1304347826086956,30.814814814814813
50697.0,25.0,Female,9.0,8.0,10.0,28.0,Basic,Annual,215.0,6.0,1,23.88888888888889,0.3448275862068966,1.1428571428571428,23.88888888888889
50698.0,48.0,Female,30.0,22.0,6.0,23.0,Basic,Monthly,737.0,9.0,1,24.566666666666666,0.25,2.2,32.04347826086956
50699.0,54.0,Female,16.0,9.0,0.0,22.0,Premium,Monthly,726.0,7.0,1,45.375,0.0,1.125,72.6
50700.0,22.0,Female,48.0,19.0,7.0,28.0,Premium,Monthly,569.0,17.0,1,11.854166666666666,0.2413793103448276,1.0555555555555556,28.45
50701.0,52.0,Female,30.0,8.0,8.0,24.0,Basic,Quarterly,284.0,10.0,1,9.466666666666667,0.32,0.7272727272727273,31.555555555555557
50705.0,43.0,Female,26.0,11.0,1.0,23.0,Basic,Quarterly,302.0,13.0,1,11.615384615384615,0.041666666666666664,0.7857142857142857,25.166666666666668
50707.0,47.0,Male,36.0,8.0,9.0,28.0,Premium,Monthly,608.0,20.0,1,16.88888888888889,0.3103448275862069,0.38095238095238093,67.55555555555556
50708.0,48.0,Male,40.0,8.0,8.0,27.0,Premium,Monthly,381.0,26.0,1,9.525,0.2857142857142857,0.2962962962962963,42.333333333333336
50709.0,26.0,Female,52.0,7.0,5.0,19.0,Standard,Monthly,620.0,28.0,1,11.923076923076923,0.25,0.2413793103448276,77.5
50712.0,42.0,Female,29.0,3.0,1.0,27.0,Standard,Quarterly,184.0,27.0,1,6.344827586206897,0.03571428571428571,0.10714285714285714,46.0
50713.0,35.0,Female,35.0,8.0,0.0,26.0,Premium,Quarterly,238.0,13.0,1,6.8,0.0,0.5714285714285714,26.444444444444443
50715.0,57.0,Female,25.0,15.0,10.0,28.0,Basic,Monthly,592.0,8.0,1,23.68,0.3448275862068966,1.6666666666666667,37.0
50716.0,19.0,Female,56.0,19.0,6.0,23.0,Premium,Monthly,582.0,7.0,1,10.392857142857142,0.25,2.375,29.1
50717.0,61.0,Male,59.0,15.0,8.0,20.0,Standard,Monthly,100.0,6.0,1,1.694915254237288,0.38095238095238093,2.142857142857143,6.25
50718.0,56.0,Female,46.0,25.0,8.0,25.0,Standard,Monthly,869.0,30.0,1,18.891304347826086,0.3076923076923077,0.8064516129032258,33.42307692307692
50719.0,24.0,Female,32.0,20.0,8.0,29.0,Premium,Annual,710.0,18.0,1,22.1875,0.26666666666666666,1.0526315789473684,33.80952380952381
50721.0,57.0,Male,29.0,4.0,6.0,25.0,Standard,Quarterly,417.0,2.0,1,14.379310344827585,0.23076923076923078,1.3333333333333333,83.4
50722.0,46.0,Female,35.0,11.0,6.0,17.0,Basic,Annual,775.0,28.0,1,22.142857142857142,0.3333333333333333,0.3793103448275862,64.58333333333333
50723.0,37.0,Male,58.0,5.0,6.0,27.0,Standard,Annual,505.0,21.0,1,8.706896551724139,0.21428571428571427,0.22727272727272727,84.16666666666667
50725.0,48.0,Female,37.0,22.0,6.0,20.0,Premium,Annual,609.0,8.0,1,16.45945945945946,0.2857142857142857,2.4444444444444446,26.47826086956522
50726.0,63.0,Female,43.0,4.0,6.0,18.0,Standard,Annual,371.0,20.0,1,8.627906976744185,0.3157894736842105,0.19047619047619047,74.2
50727.0,28.0,Female,24.0,23.0,8.0,19.0,Premium,Quarterly,173.0,6.0,1,7.208333333333333,0.4,3.2857142857142856,7.208333333333333
50728.0,49.0,Female,13.0,13.0,7.0,22.0,Basic,Annual,339.0,9.0,1,26.076923076923077,0.30434782608695654,1.3,24.214285714285715
50729.0,58.0,Female,31.0,4.0,9.0,8.0,Standard,Annual,108.0,27.0,1,3.4838709677419355,1.0,0.14285714285714285,21.6
50731.0,18.0,Female,58.0,22.0,1.0,30.0,Premium,Quarterly,179.0,23.0,1,3.086206896551724,0.03225806451612903,0.9166666666666666,7.782608695652174
50732.0,44.0,Female,32.0,13.0,1.0,30.0,Basic,Quarterly,309.0,10.0,1,9.65625,0.03225806451612903,1.1818181818181819,22.071428571428573
50734.0,60.0,Male,41.0,30.0,5.0,24.0,Basic,Monthly,931.0,27.0,1,22.70731707317073,0.2,1.0714285714285714,30.032258064516128
50735.0,23.0,Male,47.0,4.0,6.0,16.0,Standard,Annual,508.0,4.0,1,10.808510638297872,0.35294117647058826,0.8,101.6
50736.0,28.0,Male,38.0,28.0,8.0,27.0,Premium,Quarterly,280.0,29.0,1,7.368421052631579,0.2857142857142857,0.9333333333333333,9.655172413793103
50738.0,21.0,Male,25.0,22.0,10.0,18.0,Premium,Quarterly,415.0,14.0,1,16.6,0.5263157894736842,1.4666666666666666,18.043478260869566
50739.0,47.0,Male,60.0,7.0,10.0,23.0,Premium,Annual,142.0,8.0,1,2.3666666666666667,0.4166666666666667,0.7777777777777778,17.75
50740.0,41.0,Male,39.0,13.0,8.0,29.0,Premium,Monthly,428.0,30.0,1,10.974358974358974,0.26666666666666666,0.41935483870967744,30.571428571428573
50741.0,21.0,Male,35.0,12.0,9.0,21.0,Premium,Monthly,318.0,6.0,1,9.085714285714285,0.4090909090909091,1.7142857142857142,24.46153846153846
50742.0,55.0,Male,47.0,11.0,7.0,29.0,Basic,Annual,792.0,18.0,1,16.851063829787233,0.23333333333333334,0.5789473684210527,66.0
50743.0,31.0,Male,35.0,7.0,9.0,18.0,Standard,Quarterly,185.0,6.0,1,5.285714285714286,0.47368421052631576,1.0,23.125
50744.0,43.0,Female,24.0,30.0,8.0,16.0,Premium,Quarterly,188.0,29.0,1,7.833333333333333,0.47058823529411764,1.0,6.064516129032258
50745.0,39.0,Female,57.0,29.0,10.0,27.0,Standard,Monthly,380.0,28.0,1,6.666666666666667,0.35714285714285715,1.0,12.666666666666666
50746.0,19.0,Female,28.0,22.0,1.0,24.0,Standard,Monthly,497.0,12.0,1,17.75,0.04,1.6923076923076923,21.608695652173914
50748.0,30.0,Female,23.0,23.0,9.0,29.0,Standard,Quarterly,175.0,13.0,1,7.608695652173913,0.3,1.6428571428571428,7.291666666666667
50749.0,20.0,Female,18.0,2.0,0.0,2.0,Basic,Annual,150.0,18.0,1,8.333333333333334,0.0,0.10526315789473684,50.0
50750.0,26.0,Female,35.0,24.0,8.0,18.0,Premium,Monthly,746.0,20.0,1,21.314285714285713,0.42105263157894735,1.1428571428571428,29.84
50751.0,18.0,Male,59.0,3.0,8.0,23.0,Standard,Quarterly,200.0,10.0,1,3.389830508474576,0.3333333333333333,0.2727272727272727,50.0
50752.0,45.0,Female,19.0,16.0,1.0,23.0,Premium,Annual,418.0,19.0,1,22.0,0.041666666666666664,0.8,24.58823529411765
50753.0,57.0,Female,26.0,10.0,6.0,20.0,Standard,Monthly,632.0,27.0,1,24.307692307692307,0.2857142857142857,0.35714285714285715,57.45454545454545
50754.0,47.0,Female,48.0,7.0,4.0,25.0,Premium,Monthly,458.0,15.0,1,9.541666666666666,0.15384615384615385,0.4375,57.25
50755.0,59.0,Male,59.0,19.0,10.0,29.0,Basic,Quarterly,749.0,7.0,1,12.694915254237289,0.3333333333333333,2.375,37.45
50756.0,32.0,Male,45.0,7.0,6.0,30.0,Standard,Annual,263.0,12.0,1,5.844444444444444,0.1935483870967742,0.5384615384615384,32.875
50759.0,34.0,Female,48.0,30.0,3.0,30.0,Standard,Monthly,131.0,24.0,1,2.7291666666666665,0.0967741935483871,1.2,4.225806451612903
50760.0,51.0,Female,56.0,17.0,10.0,25.0,Basic,Quarterly,378.0,12.0,1,6.75,0.38461538461538464,1.3076923076923077,21.0
50761.0,44.0,Female,49.0,24.0,9.0,23.0,Basic,Monthly,426.0,24.0,1,8.693877551020408,0.375,0.96,17.04
50762.0,34.0,Male,39.0,20.0,7.0,20.0,Premium,Monthly,292.0,21.0,1,7.487179487179487,0.3333333333333333,0.9090909090909091,13.904761904761905
50766.0,52.0,Female,40.0,2.0,3.0,23.0,Basic,Annual,378.0,25.0,1,9.45,0.125,0.07692307692307693,126.0
50768.0,35.0,Female,36.0,15.0,2.0,27.0,Standard,Quarterly,375.0,29.0,1,10.416666666666666,0.07142857142857142,0.5,23.4375
50769.0,43.0,Female,9.0,10.0,1.0,23.0,Standard,Quarterly,381.0,27.0,1,42.333333333333336,0.041666666666666664,0.35714285714285715,34.63636363636363
50770.0,50.0,Female,44.0,10.0,10.0,29.0,Basic,Quarterly,154.0,22.0,1,3.5,0.3333333333333333,0.43478260869565216,14.0
50771.0,61.0,Male,29.0,7.0,5.0,24.0,Premium,Monthly,737.0,16.0,1,25.413793103448278,0.2,0.4117647058823529,92.125
50772.0,62.0,Female,35.0,29.0,9.0,28.0,Premium,Monthly,274.0,17.0,1,7.828571428571428,0.3103448275862069,1.6111111111111112,9.133333333333333
50774.0,28.0,Female,56.0,20.0,3.0,29.0,Premium,Annual,207.0,20.0,1,3.6964285714285716,0.1,0.9523809523809523,9.857142857142858
50775.0,64.0,Female,42.0,21.0,7.0,21.0,Premium,Annual,162.0,5.0,1,3.857142857142857,0.3181818181818182,3.5,7.363636363636363
50776.0,53.0,Male,17.0,5.0,4.0,7.0,Standard,Quarterly,101.0,15.0,1,5.9411764705882355,0.5,0.3125,16.833333333333332
50777.0,32.0,Male,60.0,17.0,8.0,20.0,Standard,Quarterly,354.0,12.0,1,5.9,0.38095238095238093,1.3076923076923077,19.666666666666668
50779.0,52.0,Male,54.0,5.0,10.0,13.0,Basic,Quarterly,536.0,22.0,1,9.925925925925926,0.7142857142857143,0.21739130434782608,89.33333333333333
50781.0,33.0,Male,27.0,11.0,7.0,19.0,Standard,Monthly,309.0,3.0,1,11.444444444444445,0.35,2.75,25.75
50782.0,25.0,Female,42.0,14.0,9.0,29.0,Premium,Annual,772.0,22.0,1,18.38095238095238,0.3,0.6086956521739131,51.46666666666667
50783.0,52.0,Male,36.0,2.0,6.0,22.0,Basic,Annual,311.0,22.0,1,8.63888888888889,0.2608695652173913,0.08695652173913043,103.66666666666667
50784.0,58.0,Male,8.0,4.0,8.0,11.0,Basic,Quarterly,376.0,9.0,1,47.0,0.6666666666666666,0.4,75.2
50785.0,29.0,Female,50.0,17.0,0.0,29.0,Standard,Annual,407.0,7.0,1,8.14,0.0,2.125,22.61111111111111
50787.0,18.0,Female,48.0,13.0,9.0,25.0,Standard,Quarterly,235.0,28.0,1,4.895833333333333,0.34615384615384615,0.4482758620689655,16.785714285714285
50788.0,46.0,Female,26.0,20.0,9.0,28.0,Premium,Quarterly,145.0,11.0,1,5.576923076923077,0.3103448275862069,1.6666666666666667,6.904761904761905
50789.0,29.0,Female,16.0,8.0,10.0,24.0,Basic,Annual,472.0,12.0,1,29.5,0.4,0.6153846153846154,52.44444444444444
50790.0,53.0,Female,47.0,24.0,4.0,26.0,Premium,Annual,278.0,8.0,1,5.914893617021277,0.14814814814814814,2.6666666666666665,11.12
50791.0,61.0,Male,37.0,27.0,10.0,25.0,Premium,Monthly,187.0,25.0,1,5.054054054054054,0.38461538461538464,1.0384615384615385,6.678571428571429
50792.0,28.0,Female,35.0,22.0,3.0,28.0,Premium,Monthly,882.0,23.0,1,25.2,0.10344827586206896,0.9166666666666666,38.34782608695652
50793.0,41.0,Female,15.0,8.0,0.0,21.0,Basic,Annual,446.0,8.0,1,29.733333333333334,0.0,0.8888888888888888,49.55555555555556
50794.0,36.0,Male,38.0,19.0,10.0,30.0,Basic,Quarterly,819.0,17.0,1,21.55263157894737,0.3225806451612903,1.0555555555555556,40.95
50795.0,61.0,Female,43.0,7.0,9.0,18.0,Premium,Quarterly,997.0,11.0,1,23.186046511627907,0.47368421052631576,0.5833333333333334,124.625
50796.0,40.0,Female,42.0,23.0,9.0,29.0,Standard,Annual,475.0,23.0,1,11.30952380952381,0.3,0.9583333333333334,19.791666666666668
50797.0,41.0,Female,57.0,21.0,1.0,22.0,Standard,Monthly,300.0,8.0,1,5.2631578947368425,0.043478260869565216,2.3333333333333335,13.636363636363637
50798.0,59.0,Male,43.0,14.0,8.0,27.0,Basic,Annual,585.0,18.0,1,13.604651162790697,0.2857142857142857,0.7368421052631579,39.0
50799.0,61.0,Female,6.0,16.0,0.0,29.0,Standard,Annual,344.0,18.0,1,57.333333333333336,0.0,0.8421052631578947,20.235294117647058
